illust_id,title,user_id,image_urls,caption,tags,create_date,width,height,total_bookmarks,total_comments
70116129,島根・出雲六塔,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/08/10/00/49/53/70116129_p0_master1200.jpg,大宗教国家島根。その塔に何が待つ…<br /> <br />瘤久保慎司さん著／電撃文庫『錆喰いビスコ２』の世界観イラストを担当させていただきました！<br />書籍表紙と挿絵で使っていただいております！<br />作品自体、とにかく面白くて一ファンとしておすすめです！！<br />ホンモノの熱いファンタジーをお求めの方はぜひ！,"[{'name': 'オリジナル'}, {'name': '背景'}, {'name': '風景'}, {'name': 'ファンタジー'}, {'name': '錆喰いビスコ'}, {'name': '金魚'}, {'name': '風景10000users入り'}, {'name': 'オリジナル10000users入り'}, {'name': '異界の旅人'}]",2018-08-10T00:41:51+09:00,1300,635,14185,35
70078815,廃墟夕景 +C94おしながき,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/08/10/22/53/33/70078815_p0_master1200.jpg,"C94新刊の表紙の夕方アレンジVerです。<br />（<a href=""https://mocha.booth.pm/items/923669"" target=""_blank"">https://mocha.booth.pm/items/923669</a>）<br />2枚目はC94のおしながきです！新しい頒布物は新刊とグッズ2種、背景メイキングです。","[{'name': 'オリジナル'}, {'name': '風景'}, {'name': '背景'}, {'name': '廃墟'}, {'name': 'C94'}, {'name': 'おしながき'}, {'name': 'お品書き'}, {'name': '風景3000users入り'}, {'name': 'オリジナル3000users入り'}]",2018-08-08T01:17:39+09:00,1200,699,4533,14
70078595,護り猫,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/08/08/01/06/40/70078595_p0_master1200.jpg,"朝比奈希夜さま著「神様の護り猫　最後の願い叶えます」/小学館文庫キャラブン！<br />の装画を担当させていただきました！<br />「現世と隠世をつなぐ神社であやかし猫が起こす再開の奇跡…」<br /><br />小学館情報ページ→<a href=""https://www.shogakukan.co.jp/books/09406552"" target=""_blank"">https://www.shogakukan.co.jp/books/09406552</a>","[{'name': '風景'}, {'name': '背景'}, {'name': 'オリジナル'}, {'name': '猫'}, {'name': '神社'}, {'name': '鳥居'}, {'name': 'オリジナル5000users入り'}]",2018-08-08T01:06:40+09:00,851,1200,7164,33
70023635,診察室,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/08/05/00/52/13/70023635_p0_master1200.jpg,"黒猫のお気に入りの場所。<br /><br />■このイラストはC94の新刊「廃想」にも掲載されています！（<a href=""https://mocha.booth.pm/items/923669"" target=""_blank"">https://mocha.booth.pm/items/923669</a>）<br />■同じくポスターセットにも入れています！（<a href=""https://mocha.booth.pm/items/950112"" target=""_blank"">https://mocha.booth.pm/items/950112</a>）","[{'name': '風景'}, {'name': '背景'}, {'name': 'オリジナル'}, {'name': '廃墟'}, {'name': 'C94'}, {'name': '猫'}, {'name': '黒猫'}, {'name': '廃屋'}, {'name': '廃病院'}, {'name': 'オリジナル10000users入り'}]",2018-08-05T00:49:58+09:00,1200,849,17009,36
70023109,夏雲,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/08/05/00/25/30/70023109_p0_master1200.jpg,"ぐんぐん成長していく入道雲。夕立の予感。<br /><br />空をテーマにしたイラスト集『365』の中の一枚です！<br />C94でもイベント価格で頒布致します！（<a href=""https://mocha.booth.pm/items/819412"" target=""_blank"">https://mocha.booth.pm/items/819412</a>）","[{'name': 'オリジナル'}, {'name': '風景'}, {'name': '背景'}, {'name': 'C94'}, {'name': '夏'}, {'name': '空'}, {'name': '電柱'}, {'name': '雲'}, {'name': '夏空'}, {'name': 'オリジナル10000users入り'}]",2018-08-05T00:25:30+09:00,1200,848,13121,23
70022790,C94グッズ紹介,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/08/05/00/12/58/70022790_p0_master1200.jpg,"C94で頒布するグッズの紹介をさせていただきます！<br />会場ではイベント価格で少しお安くなっています！<br /><br />①廃想クリアカード３枚セット（<a href=""https://mocha.booth.pm/items/950167"" target=""_blank"">https://mocha.booth.pm/items/950167</a>）<br />②【高級紙・特殊紙】ポスターセット（<a href=""https://mocha.booth.pm/items/950112"" target=""_blank"">https://mocha.booth.pm/items/950112</a>）","[{'name': '背景'}, {'name': '風景'}, {'name': 'オリジナル'}, {'name': 'C94'}, {'name': '廃墟'}, {'name': 'オリジナル1000users入り'}]",2018-08-05T00:12:58+09:00,1060,1444,1326,3
69974193,廃墟妄想,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/08/02/00/57/41/69974193_p0_master1200.jpg,"静寂に包まれた抜け殻のような街。<br /><br />★遠景が透ける！クリアカードをこのイラストで作りました！（<a href=""https://mocha.booth.pm/items/950167"" target=""_blank"">https://mocha.booth.pm/items/950167</a>）<br /><br />■C94新刊『廃想』の表紙イラストです！詳細・通販→（<a href=""https://mocha.booth.pm/items/923669"" target=""_blank"">https://mocha.booth.pm/items/923669</a>）","[{'name': '背景'}, {'name': 'オリジナル'}, {'name': '風景'}, {'name': 'C94'}, {'name': '廃墟'}, {'name': '空間の旅人'}, {'name': 'オリジナル10000users入り'}]",2018-08-02T00:57:41+09:00,1200,699,13472,47
69972787,アメリカ最後の実験,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/08/02/00/00/08/69972787_p0_master1200.jpg,頭の中にある異国の景色<br /><br />新潮文庫、宮内悠介さま著の『アメリカ最後の実験』の装画を担当させていただきました！<br />よろしくお願い致します！音楽好きの方にオススメです！<br /><br />■本の内容紹介より引用<br />音楽家の父を探すため、アメリカの難関音楽学校を受験した脩。癖のある受験生や型破りな試験に対峙する中、会場で「アメリカ最初の実験」と謎のメッセージが残された殺人事件が発生。やがて第二、第三と全米へ連鎖していくその事件に巻き込まれた脩は、かつて父と仲間が音楽によって果たそうとした夢こそが事件に深く関わっていたと知る…,"[{'name': '背景'}, {'name': '風景'}, {'name': 'オリジナル'}, {'name': '道路'}, {'name': '砂漠'}, {'name': '宮内悠介'}, {'name': 'オリジナル5000users入り'}]",2018-08-02T00:00:08+09:00,842,1200,6066,29
69941255,藤飾り,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/07/31/00/19/03/69941255_p0_master1200.jpg,"無数の花に飾られた藤色の世界<br /><br />★Adobeさまの短期集中ゼミで動画によるゼミに参加させていただきました！（<a href=""https://adobe.ly/2LvHOhm"" target=""_blank"">https://adobe.ly/2LvHOhm</a>）<br />このイラストを使った講座で、テーマは『光と陰の幻想風景』です。<br />お題に対する作品を提出頂くと、生放送でご紹介と大変恐縮ながら、アドバイスなどをさせていただきます。よろしければ！　#アドビ短期集中ゼミ<br /><br />■このイラストはC94の新刊「廃想」にも掲載されています！（<a href=""https://mocha.booth.pm/items/923669"" target=""_blank"">https://mocha.booth.pm/items/923669</a>）","[{'name': '背景'}, {'name': '風景'}, {'name': '廃墟'}, {'name': 'オリジナル'}, {'name': 'アドビ短期集中ゼミ'}, {'name': '藤'}, {'name': 'C94'}, {'name': '映り込み'}, {'name': '藤の花'}, {'name': 'オリジナル10000users入り'}]",2018-07-31T00:19:03+09:00,1200,991,29747,51
69906686,C94新刊「廃想」,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/07/29/00/37/57/69906686_p0_master1200.jpg,"C94で新刊「廃想」を頒布致します！<br />廃墟がテーマのイラスト集です。今回で３作目になりますが、今回は「妄想」がテーマでもあり、こういう廃墟、ノスタルジックな風景があったらいいなと妄想したりして描いています。<br /><br />詳細・通販→（<a href=""https://mocha.booth.pm/items/923669"" target=""_blank"">https://mocha.booth.pm/items/923669</a>）<br /><br />今回はポスターセットやグッズも制作しております！後日告知致します！","[{'name': 'オリジナル'}, {'name': '風景'}, {'name': '背景'}, {'name': '廃墟'}, {'name': 'C94'}, {'name': 'オリジナル1000users入り'}, {'name': '文明の残響'}]",2018-07-29T00:37:57+09:00,872,1136,2675,13
69817346,夕暮れの宝石,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/07/24/19/20/31/69817346_p0_master1200.jpg,"手が届かない一瞬の宝石<br /><br />1枚目は画集『エソラゴト』から（<a href=""https://booth.pm/ja/items/698516"" target=""_blank"">https://booth.pm/ja/items/698516</a>）<br />2枚目はイラスト集『365』から（<a href=""https://booth.pm/ja/items/819412"" target=""_blank"">https://booth.pm/ja/items/819412</a>）<br />どちらもC94で頒布致します！","[{'name': '背景'}, {'name': '風景'}, {'name': 'オリジナル'}, {'name': '空'}, {'name': '夕暮れ'}, {'name': 'C94'}, {'name': '写真かと思った'}, {'name': 'ハレーション'}, {'name': 'オリジナル10000users入り'}, {'name': 'ゆうやけこやけ'}]",2018-07-23T00:50:01+09:00,1200,748,14665,47
69541377,青の狭間,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/07/05/00/58/40/69541377_p0_master1200.jpg,"影の凹凸に挟まれた空と人影。<br /><br />■遅くなりなりましたが、C94当選いたしました！３日目西【れ16b】です。<br />このイラストは新刊「廃想」の中の一枚です。廃墟がテーマのイラスト集です。今回で３作目になりますが、今回は妄想がテーマでもあり、こういう廃墟やノスタルジックな風景があったらいいなというものを描いています。とりあえずBOOTH（通販）にも登録致しました。（<a href=""https://mocha.booth.pm/items/923669"" target=""_blank"">https://mocha.booth.pm/items/923669</a>）","[{'name': '背景'}, {'name': '風景'}, {'name': '廃墟'}, {'name': '夏'}, {'name': 'C94'}, {'name': '青'}, {'name': 'オリジナル10000users入り'}, {'name': '女の子'}, {'name': '入道雲'}, {'name': '蒼空'}]",2018-07-05T00:58:40+09:00,1200,848,29474,62
69247823,カレピッピーLINEスタンプ,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/06/16/00/39/25/69247823_p0_master1200.jpg,"カレピッピーLINEスタンプが発売されました！<br />ちょっとした誤解から生まれた枯れ葉の妖精「カレピッピー」がスタンプになりました！<br />LINE STORE→（ <a href=""https://store.line.me/stickershop/product/3724362"" target=""_blank"">https://store.line.me/stickershop/product/3724362</a> ）","[{'name': 'オリジナル'}, {'name': 'カレピッピー'}, {'name': 'LINEスタンプ'}, {'name': 'なにこれかわいい'}]",2018-06-16T00:39:25+09:00,1093,777,2532,25
69109533,可能性,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/06/07/00/53/59/69109533_p0_master1200.jpg,"飛べるわけない　を疑うと可能性が広がる<br /><br />■イラスト集エソラゴトのなかの一枚です。現在在庫切れですが、入庫の予定はありますので少々お待ちください（<a href=""https://mocha.booth.pm/items/698516"" target=""_blank"">https://mocha.booth.pm/items/698516</a>）<br /><br />★6/10池袋で開催されるpixivMARKETでイラスト集を頒布致します。<br />スペースは【10b】です！","[{'name': '背景'}, {'name': '風景'}, {'name': 'オリジナル'}, {'name': 'ファンタジー'}, {'name': 'ペンギン'}, {'name': '夏'}, {'name': 'ケープペンギン'}, {'name': 'オリジナル10000users入り'}, {'name': 'セーラー服'}, {'name': 'ハイカットスニーカー'}]",2018-06-07T00:53:59+09:00,1200,830,19738,64
69015583,カラスのお見送り,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/06/01/00/53/19/69015583_p0_master1200.jpg,"夕日をお見送り　おつかれさま　またあした<br /><br />★6/10池袋で開催されるpixivMARKETでイラスト集を頒布致します。<br />スペースは【10b】です！初開催でゆったりとした雰囲気かと思いますのでぜひぜひ遊びに来てください！<br />新刊は空をテーマにしたイラスト集『365』のイラスト集です。<br /><br />通販・詳細→（<a href=""https://mocha.booth.pm/items/819412"" target=""_blank"">https://mocha.booth.pm/items/819412</a>）","[{'name': '風景'}, {'name': '背景'}, {'name': 'オリジナル'}, {'name': '空'}, {'name': '夕方'}, {'name': 'pixivMARKET'}, {'name': 'ふつくしい'}, {'name': 'カラス'}, {'name': 'オリジナル10000users入り'}, {'name': 'ゆうやけこやけ'}]",2018-06-01T00:53:19+09:00,1100,777,18059,53
68406253,Cry & Retry,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/04/26/00/53/02/68406253_p0_master1200.jpg,"辛いことがあっても、きっと立ち直る。<br />転機にはなぜか空を見上げる。<br /><br />◆COMITIA124の新刊、空をテーマにしたイラスト集『365』のイラストです。<br />通販・詳細→（<a href=""https://mocha.booth.pm/items/819412"" target=""_blank"">https://mocha.booth.pm/items/819412</a>）","[{'name': '背景'}, {'name': '風景'}, {'name': 'オリジナル'}, {'name': '空'}, {'name': '夕方'}, {'name': '虹'}, {'name': 'COMITIA124'}, {'name': '標識'}, {'name': 'オリジナル7500users入り'}, {'name': '虹の彼方に'}]",2018-04-26T00:53:02+09:00,1116,1584,10024,41
68405854,『365』空をテーマにした風景イラスト集,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/04/26/00/31/15/68405854_p0_master1200.jpg,"COMITIA124で、空をテーマにしたイラスト集『365』を頒布いたします！<br />スペースは【A29b】です！<br />カラー/20P/会場価格￥500<br /><br />通販・詳細はこちらです→（<a href=""https://mocha.booth.pm/items/819412"" target=""_blank"">https://mocha.booth.pm/items/819412</a>）","[{'name': '背景'}, {'name': '風景'}, {'name': 'オリジナル'}, {'name': '空'}, {'name': 'COMITIA124'}, {'name': 'オリジナル3000users入り'}]",2018-04-26T00:31:15+09:00,879,1200,3308,18
68296699,17:30,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/04/19/01/31/33/68296699_p0_master1200.jpg,"夕方、いつものチャイムが聞こえる。<br />一緒に、夕食のいいにおいも漂ってくる。<br /><br />◆COMITIA124の新刊、空をテーマにしたイラスト集『365』のイラストです。スペースは【A29b】です！<br />通販・詳細はこちら→（<a href=""https://mocha.booth.pm/items/819412"" target=""_blank"">https://mocha.booth.pm/items/819412</a>）","[{'name': 'オリジナル'}, {'name': '風景'}, {'name': '背景'}, {'name': 'COMITIA124'}, {'name': '夕方'}, {'name': 'カーブミラー'}, {'name': '空'}, {'name': '映り込み'}, {'name': '夕暮れ'}, {'name': 'オリジナル30000users入り'}]",2018-04-19T01:31:33+09:00,1200,848,42101,89
68268633,雲を掴むまで,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/04/17/00/54/27/68268633_p0_master1200.jpg,"雲を掴むまで　もっと高くへと背を伸ばしていく<br /><br />◆COMITIA124の新刊、空をテーマにしたイラスト集『365』のイラストです。スペースは【A29b】です！<br />通販・詳細はこちら→（<a href=""https://mocha.booth.pm/items/819412"" target=""_blank"">https://mocha.booth.pm/items/819412</a>）","[{'name': 'COMITIA124'}, {'name': '背景'}, {'name': '風景'}, {'name': 'オリジナル'}, {'name': '空'}, {'name': '夕方'}, {'name': 'クレーン'}, {'name': 'なにこれ綺麗'}, {'name': 'オリジナル10000users入り'}, {'name': '風景10000users入り'}]",2018-04-17T00:54:27+09:00,1100,778,21135,47
68189098,青の平原,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/04/12/00/54/16/68189098_p0_master1200.jpg,"雨上がりに出現する青色の平原。<br /><br />◆COMITIA124の新刊、空をテーマにしたイラスト集『365』の表紙用イラストです。スペースは【A29b】です！<br /><br />通販も予定しています！→（<a href=""https://mocha.booth.pm/items/819412"" target=""_blank"">https://mocha.booth.pm/items/819412</a>）","[{'name': 'オリジナル'}, {'name': '風景'}, {'name': '背景'}, {'name': '空'}, {'name': 'COMITIA124'}, {'name': '傘'}, {'name': '雨上がり'}, {'name': '映り込み'}, {'name': 'オリジナル10000users入り'}, {'name': '雲'}]",2018-04-12T00:54:16+09:00,1490,1025,25137,65
68049871,屋根の上の宇宙,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/04/03/01/01/33/68049871_p0_master1200.jpg,"屋根の上はすこし宇宙に近い<br /><br />◆このイラストは廃墟イラスト集「廃憶」に掲載されています（　<a href=""https://mocha.booth.pm/items/531196"" target=""_blank"">https://mocha.booth.pm/items/531196</a>　）","[{'name': '風景'}, {'name': '背景'}, {'name': 'オリジナル'}, {'name': '夜空'}, {'name': '星'}, {'name': '廃墟'}, {'name': '素晴らしすぎる'}, {'name': 'なにこれ綺麗'}, {'name': 'オリジナル10000users入り'}, {'name': '天体観測'}]",2018-04-03T01:01:33+09:00,750,1100,16591,45
67691929,シアンブルー,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/03/12/00/54/26/67691929_p0_master1200.jpg,"その色に惹かれてとらわれた。<br /><br />◆このイラストはイラスト集「廃憶」に掲載されています（　<a href=""https://mocha.booth.pm/items/531196"" target=""_blank"">https://mocha.booth.pm/items/531196</a>　）","[{'name': '背景'}, {'name': '風景'}, {'name': 'オリジナル'}, {'name': '廃墟'}, {'name': '水鏡'}, {'name': '青の衝撃'}, {'name': 'オリジナル10000users入り'}, {'name': '素晴らしすぎる'}, {'name': '空間の旅人'}]",2018-03-12T00:54:26+09:00,1100,749,23660,39
67673198,錆喰いビスコ,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/03/11/01/03/05/67673198_p0_master1200.jpg,"瘤久保慎司さん著の電撃小説大賞の受賞作ファンタジーライトノベル「錆喰いビスコ」/電撃文庫の世界観イラストを描かせていただきました。もうすでにアニメ化を意識して描いています（笑）<br />発売日3/10で発売中です！表表紙のイラストは赤岸Kさんです！<br />流行りに流されないがっつりファンタジーが好きな方にとてもオススメです！！<br /><br />★なんととてもカッコいい特設ページがすでにあります（<a href=""http://dengekitaisho.jp/special/24/sabikuibisco/"" target=""_blank"">http://dengekitaisho.jp/special/24/sabikuibisco/</a>）","[{'name': '風景'}, {'name': '背景'}, {'name': 'オリジナル'}, {'name': '錆喰いビスコ'}, {'name': 'オリジナル3000users入り'}, {'name': '蒼空'}]",2018-03-11T01:03:05+09:00,1300,637,3560,15
67149445,イロイロゴロゴロ,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/02/07/01/02/15/67149445_p0_master1200.jpg,"色で溢れたの空間。ゴロゴロと喉を鳴らす。<br /><br />◆このイラストのCOMITIA123では新刊の「エソラゴト」のなかの1枚です。<br />詳細・通販ページ→（<a href=""https://mocha.booth.pm/items/698516"" target=""_blank"">https://mocha.booth.pm/items/698516</a>）","[{'name': 'オリジナル'}, {'name': '女の子'}, {'name': '背景'}, {'name': '風景'}, {'name': '猫'}, {'name': '猫と女の子'}, {'name': '映り込み'}, {'name': '三毛猫'}, {'name': 'ポニーテール'}, {'name': 'オリジナル5000users入り'}]",2018-02-07T00:52:49+09:00,733,1100,5480,34
67070249,楽園のいざない（+COMITIA123おしながき）,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/02/02/00/47/51/67070249_p0_master1200.jpg,"砂漠の上で旅人を誘うオアシス<br /><br />イラスト集「Parallel」（<a href=""https://mocha.booth.pm/items/164082"" target=""_blank"">https://mocha.booth.pm/items/164082</a>）のなかの一枚です。<br />とCOMITIA123のお品書きです。イラスト集「エソラゴト」はCOMITIAでは初頒布になります。","[{'name': '風景'}, {'name': 'オリジナル'}, {'name': '背景'}, {'name': 'COMITIA123'}, {'name': 'ファンタジー'}, {'name': '砂漠'}, {'name': 'お品書き'}, {'name': 'オリジナル3000users入り'}]",2018-02-02T00:47:51+09:00,1100,719,3625,12
67029211,芭蕉庵のおもてなし,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/01/30/00/30/00/67029211_p0_master1200.jpg,"『下町俳句お弁当処 芭蕉庵のおもてなし』の装画と口絵を担当させていただきました。<br />口絵が個人的に上手くいったので気に入っています（笑）こころもお腹もみたされる癒しの一冊です！<br />(著/五十嵐雄策・メディアワークス文庫)口絵　©YUSAKU IGARASHI 2018<br /><br />◆Amazon→（<a href=""https://www.amazon.co.jp/dp/4048936271/ref=cm_sw_r_tw_dp_U_x_5XTBAbTZ5Z68Z"" target=""_blank"">https://www.amazon.co.jp/dp/4048936271/ref=cm_sw_r_tw_dp_U_x_5XTBAbTZ5Z68Z</a>）","[{'name': '風景'}, {'name': '背景'}, {'name': 'オリジナル'}, {'name': 'お弁当'}, {'name': '食べ物'}, {'name': '和服男子'}, {'name': 'オリジナル7500users入り'}, {'name': '黒タイツ'}]",2018-01-30T00:30:00+09:00,696,1000,8255,28
66952137,あたたかい雪,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/01/25/00/15/45/66952137_p0_master1200.jpg,"オレンジ文庫さまより出版された『雪があたたかいなんていままで知らなかった』の装画を担当させていただきました。書籍内には人物の紹介イラストもあります。<br />★今回、この作品は手塚プロダクション様が中心となって制作したアニメのスペシャルムービーがあります！私はキャラデザ・全背景を担当させていただいております。よろしければ！<br />YouTube→（<a href=""https://www.youtube.com/watch?v=DekUS8nGiOQ&amp;feature=youtu.be"" target=""_blank"">https://www.youtube.com/watch?v=DekUS8nGiOQ&amp;feature=youtu.be</a>）<br />著：美城圭さま<br />©KEI MISHIRO/株式会社手塚プロダクション 2018","[{'name': '背景'}, {'name': '風景'}, {'name': 'オリジナル'}, {'name': '雪'}, {'name': '桜'}, {'name': '冬'}, {'name': '春'}, {'name': 'コート'}, {'name': 'マフラー'}, {'name': 'オリジナル7500users入り'}]",2018-01-25T00:15:45+09:00,734,1000,7839,31
66847530,朝と夜の間,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/01/18/00/54/39/66847530_p0_master1200.jpg,"朝と夜の間を覗きに行こう<br /><br />◆COMITIA123に参加致します！【N40a】<br />◆このイラストのCOMITIA123では新刊の「エソラゴト」のなかの1枚です。<br />詳細・通販ページ→（<a href=""https://mocha.booth.pm/items/698516"" target=""_blank"">https://mocha.booth.pm/items/698516</a>）","[{'name': '風景'}, {'name': '背景'}, {'name': 'オリジナル'}, {'name': '夜'}, {'name': '夜明け'}, {'name': 'COMITIA123'}, {'name': 'ふつくしい'}, {'name': 'オリジナル10000users入り'}]",2018-01-18T00:54:39+09:00,1100,811,16890,44
66731832,【うごイラ】天使のはしご,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2018/01/10/00/10/52/66731832_master1200.jpg,"以前投稿したイラスト「天使のはしご」のうごイラです！<br />このうごイラは先日投稿した動画用に作ったものの修正Verです。<br /><br />★この動画を使った記事（<a href=""https://www.pixiv.net/fanbox/user/648285/entry/2461"" target=""_blank"">https://www.pixiv.net/fanbox/user/648285/entry/2461</a>）<br />★YouTube（<a href=""https://www.youtube.com/watch?v=acPMqRGZAD8"" target=""_blank"">https://www.youtube.com/watch?v=acPMqRGZAD8</a>）","[{'name': 'うごイラ'}, {'name': 'オリジナル'}, {'name': '背景'}, {'name': '風景'}, {'name': '空'}, {'name': '天使のはしご'}, {'name': 'なにこれ凄い'}, {'name': 'うごイラ3000users入り'}, {'name': 'オリジナル3000users入り'}]",2018-01-10T00:10:52+09:00,850,452,4508,65
66510799,描画動画と一緒に背景を描く背景メイキング,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2017/12/29/00/35/41/66510799_p0_master1200.jpg,"第３弾の背景メイキングをC93とBOOTH（<a href=""https://mocha.booth.pm/items/716353"" target=""_blank"">https://mocha.booth.pm/items/716353</a>）で販売致します。内容はpixivFANBOXの記事でだしていた描画動画付きの背景メイキングを編集してまとめたものです。<br />ご支援いただいた方々のおかげで完成することができました！ほんとうにありがとうございます！！m(__)m<br />■ブラシデータ付き<br />■描画動画付き<br />■メイキングは１０種","[{'name': '背景'}, {'name': '風景'}, {'name': 'オリジナル'}, {'name': '背景メイキング'}, {'name': 'C93'}, {'name': '講座'}]",2017-12-29T00:35:41+09:00,1000,994,1606,4
66475764,白銀のスポットライト,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2017/12/27/00/26/38/66475764_p0_master1200.jpg,"白銀の冬化粧。芽吹きの春を待つ。<br /><br />◆このイラストはイラスト集「廃憶」に掲載されています（<a href=""https://mocha.booth.pm/items/531196"" target=""_blank"">https://mocha.booth.pm/items/531196</a>）C93の準新刊です！","[{'name': '風景'}, {'name': '背景'}, {'name': 'オリジナル'}, {'name': '廃墟'}, {'name': 'C93'}, {'name': '冬'}, {'name': '雪'}, {'name': 'ふつくしい'}, {'name': 'オリジナル10000users入り'}]",2017-12-27T00:26:38+09:00,1000,683,16609,38
66475317,『海底銀河』+C93おしながき,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2017/12/27/00/13/05/66475317_p0_master1200.jpg,"深海の宇宙。過去イラスト「海底銀河」のアレンジVerです。<br />C93の新刊「エソラゴト」にも入れています。<br /><br />2枚目はお品書きになります！<br /><br />通販・詳細⇒<a href=""https://mocha.booth.pm/items/698516"" target=""_blank"">https://mocha.booth.pm/items/698516</a>","[{'name': 'オリジナル'}, {'name': '宇宙'}, {'name': '背景'}, {'name': '風景'}, {'name': 'ファンタジー'}, {'name': 'お品書き'}, {'name': 'C93'}, {'name': 'オリジナル3000users入り'}, {'name': '幻想水族館'}]",2017-12-27T00:13:05+09:00,1100,734,3804,14
66399093,風景イラスト集『エソラゴト』2014-2017,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2017/12/23/00/34/29/66399093_p0_master1200.jpg,"C93の新刊です！<br />新規イラスト16枚。他過去イラスト60枚。過去イラストはアレンジ、加筆しているものがあります。<br />初のA4サイズなのでいつもより少し大きめです！<br /><br />74P/フルカラー/会場限定価格1500円<br />通販・詳細→（<a href=""https://mocha.booth.pm/items/698516"" target=""_blank"">https://mocha.booth.pm/items/698516</a>）","[{'name': 'お品書き'}, {'name': '背景'}, {'name': '風景'}, {'name': 'オリジナル'}, {'name': 'ファンタジー'}, {'name': '廃墟'}, {'name': 'C93'}]",2017-12-23T00:34:29+09:00,1022,1400,2326,22
66349124,バイバイ,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2017/12/19/00/39/18/66349124_p0_master1200.jpg,"白い息は夕焼け色に染まる。<br /><br />◆C93の新刊「エソラゴト」のなかの1枚です。<br />詳細・通販ページ→（<a href=""https://mocha.booth.pm/items/698516"" target=""_blank"">https://mocha.booth.pm/items/698516</a>）","[{'name': 'オリジナル'}, {'name': '女の子'}, {'name': '背景'}, {'name': '風景'}, {'name': '夕暮れ'}, {'name': '夕焼け'}, {'name': 'C93'}, {'name': '逆光'}, {'name': 'バイバイ'}, {'name': 'オリジナル10000users入り'}]",2017-12-19T00:39:18+09:00,1000,692,21302,56
66337051,天使のはしご,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2017/12/18/00/56/22/66337051_p0_master1200.jpg,"「はしごに座って世界を眺める」<br />※天使のはしご（Angel&#39;s ladder）…雲間から差す光が光線のように見える現象。<br /><br />◆こちらはC93の新刊の表紙です！<br />詳細・通販ページ→（<a href=""https://mocha.booth.pm/items/698516"" target=""_blank"">https://mocha.booth.pm/items/698516</a>）","[{'name': 'オリジナル'}, {'name': '風景'}, {'name': '背景'}, {'name': 'ファンタジー'}, {'name': 'C93'}, {'name': '天使の梯子'}, {'name': '雲海'}, {'name': 'ふつくしい'}, {'name': '風景10000users入り'}, {'name': 'タマヒュン'}]",2017-12-18T00:56:22+09:00,1100,761,34875,83
66189889,P,648285,https://i.pximg.net/c/600x1200_90/img-master/img/2017/12/07/00/57/09/66189889_p0_master1200.jpg,"忘れられた立体駐車場。<br /><br />◆デビューアルバムでもお世話になり、テレビでも曲が頻繁に流れているSANOVA様のセカンドアルバム「Elevation」のジャケットイラストで使っていただいております！曲のデモ→（<a href=""https://www.youtube.com/watch?v=-AGiwHYNIQE"" target=""_blank"">https://www.youtube.com/watch?v=-AGiwHYNIQE</a>）<br />◆このイラストはイラスト集「廃憶」に掲載されています（<a href=""https://mocha.booth.pm/items/531196"" target=""_blank"">https://mocha.booth.pm/items/531196</a>）<br />C93でもこのイラスト集は頒布致しますので、よろしくお願い致します！","[{'name': 'オリジナル'}, {'name': '風景'}, {'name': '背景'}, {'name': '廃墟'}, {'name': 'C93'}, {'name': '立体駐車場'}, {'name': 'なにこれすごい'}, {'name': '搭屋'}, {'name': 'P'}, {'name': 'オリジナル7500users入り'}]",2017-12-07T00:57:09+09:00,1100,757,9115,37
